x,t
0.5905920661100128,0.5936729297671941
-0.6544347299965072,0.5621384021205101
0.1324042218245185,0.5716486843484377
0.545019069845061,0.8047921935960849
-0.8715293997417963,0.46448964384423286
-0.3339482552438464,0.3843627796431227
-0.7011562131275704,0.7883091852170779
-0.5442533762867146,0.28894287146807485
0.15886638749299897,0.6975998876173046
-0.4229480076274037,0.17173654385348835
0.5718631804078578,0.746722344188938
-0.059488750516541344,0.050125114626577316
0.7212678176531251,0.24968934960746403
0.6837978981989004,0.7288635191445642
-0.3191035889770728,0.1172092271414692
-0.2925419849882065,0.7996600667809389
-0.7545343996863774,0.916243799100849
-0.22789468337338992,0.42603479934295596
-0.5990662170688452,0.21290344614003853
-0.9239260243519316,0.9003418858822441
-0.8193943140342501,0.5077595289649687
0.4968086657157236,0.4663337746995079
-0.7473570608608306,0.47117395136398976
-0.41092570496772174,0.3609853355938393
0.39831877023253237,0.0669933312314932
-0.55513937637595,0.25436591261095565
0.3285635112869778,0.009821944778661051
0.9519591028076531,0.20575448291686138
0.11404150084360531,0.27661640232363083
-0.2220169342009708,0.4015527691475247
0.5330695946968245,0.9509644153618145
-0.6608071542376488,0.921639179350006
0.711560443162494,0.06213831810005921
0.8046711926459866,0.29492198294177674
0.7892370481971414,0.8077439116407523
0.49203655475573904,0.5852922171052914
-0.1794207956656897,0.07940306067797565
-0.43129990007274355,0.7956537045210668
0.6454294055115499,0.8119659146578101
-0.12599950687114125,0.17032021591670576
0.41406802884726956,0.5535124275559998
0.03186823037029929,0.7087093444653427
0.8060697266086638,0.05921752664679192
-0.1234270915752056,0.15916887300422722
-0.7770256466734982,0.6731668755307787
0.7735557854311232,0.5983437759071434
-0.7262848500999362,0.9294107684007309
-0.4167684882603915,0.41840198207984314
0.8008233821787056,0.9741182529097455
0.04114024825638585,0.7392409559155135
0.0732222637133122,0.941854270436464
0.7945999406423803,0.8463514336025549
0.08130976311508897,0.9441696797818901
0.6239542602257804,0.7173984989736901
0.9217428188273975,0.14649920307866748
0.1095961134017649,0.9679910438551489
-0.8844219608747574,0.07524266847850358
0.9376680770286434,0.6630737699729096
0.01712707375638023,0.4814275360660182
0.9841983307976376,0.7603929538788756
0.2543705128820519,0.48113272694147546
0.4166426580280995,0.8232981351524302
0.9749427252535474,0.4561120823074283
-0.6099489109490683,0.32910607788927515
0.6456712331187167,0.607756819291409
0.7319686489606798,0.23116734802873062
-0.12487697524959618,0.849583065161301
-0.01085496756114357,0.48023528164133866
0.8105903576542939,0.041375054752401885
0.5993695859776544,0.6949981385011827
0.16975018603881575,0.3099953441589517
0.8822978545984548,0.6079591521220771
-0.25043620921600196,0.5169494990206096
-0.6018921972849238,0.7522449668809238
-0.7313981011753163,0.32855300256301245
-0.3830709336826741,0.06354019196178184
0.30710429847551746,0.8043916307218872
-0.6764353823381273,0.33972744071725913
-0.8407780913330016,0.6542969327926504
-0.37238021788081643,0.7871886644758773
-0.47817581948551324,0.2344065613904348
0.5121319924472267,0.6031190342908864
0.2308653237894316,0.7947255986720638
0.14317087722039012,0.46257254516410995
-0.5363459054057516,0.6385834815676075
-0.12650350084493756,0.8141912372301272
0.9871388295430454,0.08260883442188593
0.7331746426488146,0.36380258373185537
0.26004624840570245,0.6234470535847115
0.9847736554073441,0.5020294515042842
0.375022027669639,0.2519502511395796
0.5374060183460132,0.12485314927151003
0.0210224961813974,0.3691434394893758
-0.8557509540633728,0.7163171788029228
-0.1653891085682262,0.018011928155049373
0.7931267458980173,0.46803339389714826
0.6085359127607721,0.07785572038877331
0.5059659576441426,0.4640445254200861
0.8349628017991297,0.5256366920634369
-0.32950231276323017,0.23183334208113493
-0.4757801374400321,0.10710288924776368
-0.6177321409118521,0.1337052399842179
0.17800278425377658,0.25215076394782077
0.5882782017704598,0.5188451622471151
-0.5817892165542127,0.23922271121306826
0.8808139285993473,0.5437371385682783
0.4783247741750165,0.1705647382966149
0.8181398246893399,0.6426558924960541
-0.2406204199954327,0.3473937861348618
0.726239971659109,0.08195215605027395
-0.7304292688576595,0.10205028792655013
0.01399264338961359,0.138420537995125
0.8371012131079005,0.45142950538440363
-0.7478817047224362,0.6809860932833284
0.9259013310997839,0.10819171605232347
-0.8207980799116745,0.821232758398542
0.9512502707085313,0.08027093138860497
0.422920265304624,0.6040005625345821
-0.6700443246147174,0.4366512857100098
0.5242104753591428,0.7565939848535141
0.3392718505906789,0.977220071340629
0.9708178739860949,0.5557011426758933
-0.08576996958031957,0.33442584184739954
-0.20643753426382627,0.022304041862394874
0.5775387938214482,0.9254148595687144
0.7371746058516842,0.3621057618125092
0.7995023033906192,0.1779948183733706
0.8318333033428835,0.23509485029511512
0.13295179320920725,0.4946176405776874
-0.32136070118170346,0.8535615939289393
-0.14404834110488918,0.054736533754082606
0.5115603979790067,0.20664214330577058
0.6068287462952018,0.5144771920228138
-0.55386789656963,0.7552975137797742
0.6891815499894962,0.3676155662582933
0.5176065278825235,0.624390254167123
0.6405335171709696,0.7538000383866698
-0.23076957627858508,0.7217260023514271
0.6208870647608737,0.14972855161595267
-0.5927814896651991,0.06191621202046205
0.49098877189102486,0.8196649395498339
-0.505526861007302,0.12847988634523233
0.8938257044619897,0.42433312473962814
0.2384888964347458,0.9637075025258821
0.805470085280571,0.3293475797164186
-0.11806880686175436,0.0961257585934916
0.8512955384728618,0.34634047746143704
0.39109127315609027,0.9427247521505937
-0.5789132356784983,0.691260663570337
0.10529544143452352,0.9801542709952724
0.14183642878599723,0.4197332411503716
0.0232548524622207,0.3176417553470777
0.9671442919379947,0.4297068237273207
0.005956646298046708,0.29117366759334806
0.981941228290846,0.7536403773565049
-0.4041970391960983,0.5286581006565815
0.49639511726160856,0.026415322528443363
0.33431358391618793,0.14635656539785857
-0.5674921146152017,0.09084146641335722
0.16176457838746594,0.8186539224572602
-0.8392580992338723,0.22846988653041955
-0.9226503377856321,0.8830987577122582
0.951703678510663,0.49134913249224754
0.7397881825106325,0.6147093948976986
-0.31919813043277423,0.8317864658071586
-0.9985026131839567,0.37808239375608166
0.08807010207712751,0.7681001751574448
-0.3694920521006937,0.09804944087376577
0.6018479740367146,0.2636699803516984
0.2854467397595821,0.18484019340714908
-0.2752733350186294,0.8032211535877641
0.06333973223056844,0.6404755969331443
0.016515924415375194,0.5936217885242835
0.7474394799696371,0.3000005800335571
0.5492211052704583,0.3262506269451191
-0.3114662127453438,0.33870739221541857
0.2769747318774103,0.22467070698493585
0.38965468748337195,0.2339874420329523
0.7850673162936737,0.7217753535460639
-0.9098611980984754,0.5550273483747431
0.6238134457406992,0.8961657782915264
0.7886642333135248,0.7103111738400634
-0.6472118197517271,0.6027197178268764
0.46676831474678226,0.9820122006470908
0.15040742401703455,0.27198303737317475
-0.3170899906046736,0.35126616147333445
-0.3439485671741611,0.6858485700172434
-0.5468173120883943,0.4544307456534816
-0.38417265712497395,0.5563232812930639
-0.007365525859575284,0.9529269853777055
0.4675827890307187,0.042510074002161224
0.015772634490139215,0.17317595599515978
-0.5175415207383236,0.839210184703737
0.9318818604338868,0.5256638039071238
0.53221033224369,0.15554506487129194
-0.3353138697158131,0.7547818305760416
-0.8124550913325734,0.29974650003827286
-0.404105465555489,0.9425601858207239
-0.26096437154387764,0.8026416102839398
-0.3318167978281412,0.731243923914533
0.0078079146071436956,0.4316504865449565
0.3595186071679386,0.086714333800883
-0.3643456366305846,0.9379169051108797
-0.8969928427052418,0.5654333521431394
-0.4865316881625339,0.7970132380077803
0.6196668934554284,0.5279524701961068
0.31601444866864115,0.23756227126284013
-0.30233509420644467,0.8362761027850679
0.8452017393040692,0.18497365376234876
-0.3049673112771196,0.7903895822653231
-0.36048253627983007,0.45728184287594775
-0.13827431709177795,0.9055075399368132
0.14521552432441864,0.6231115427282737
-0.6694290003136483,0.09056594253032813
-0.5366302959192362,0.12042101571872355
0.8102768098827118,0.6941037433203092
0.5889685939812646,0.8136931452990827
-0.12618894415073378,0.2726412365552847
0.0703119420312388,0.26487784082266164
0.3662122027087933,0.2732393158159805
-0.16839073364718415,0.8826876756920253
-0.743132937544605,0.6172864968057462
-0.5716904023031872,0.07011518820213936
0.20944536188461704,0.29879829796275936
-0.7021426222732039,0.3895396403992142
0.8258968220868388,0.3562648200865447
-0.018622589454141858,0.9331020461057048
-0.10602471806644709,0.3026328241777586
0.3446558417598331,0.5912512956150227
-0.6909568267502062,0.5918370574189209
0.6837445219129539,0.21885625404264175
0.3858086779290537,0.6681949232869128
-0.5778445187213241,0.9195030460266513
0.7427597888687079,0.44519236314083466
0.06779065760257974,0.17178804990613583
-0.23265647024547986,0.7530163532326966
-0.8595059853989877,0.18749421872926397
-0.11105699197032926,0.8379187351054301
0.23103013409175532,0.5493213999313031
-0.4121964826350515,0.04896978325691914
-0.5536148735774706,0.9540990853456524
0.7938305691757026,0.496774794778989
-0.9843672819248794,0.7484223167239441
0.6173091114153273,0.2313008626925276
0.9437242124553007,0.5984593029998095
-0.1453241557346725,0.11427746684550577
0.9653050792062949,0.6644428069499618
0.20071790221299768,0.17472331161418775
-0.6753711602647718,0.3983792514577912
-0.07891748103921192,0.8475767210946967
0.3475423080995277,0.6739287477608508
0.12201038451087776,0.9409547317010017
0.8404809366245636,0.19981198816454226
0.406651469492165,0.8733581366531512
-0.5160003886392299,0.895627560331862
0.18574573921752502,0.6924920925899529
0.8015633978999928,0.20843273038668264
-0.5457222975259903,0.3956692695243217
0.9661434174649162,0.2096178717509556
-0.9237800722476179,0.8643335910269774
-0.7279853559706309,0.3354796473739565
-0.3733857330974897,0.6819358951224678
-0.09576668753112627,0.06795829323679647
-0.24559113917910458,0.8412070979861589
-0.5892331379450548,0.33182008805233676
0.7909548511495563,0.8666099560032042
-0.41992586074740545,0.917378123458327
-0.008360750045763643,0.6523992571531039
0.24548181138570402,0.4063449333466371
0.7299657962574646,0.7454295791353348
0.6841658222222877,0.8696096626794342
0.21603255625533757,0.24074331776402347
0.38904373900489375,0.638472875452399
0.8986077005169839,0.7417069883805314
0.6980782509267518,0.9038075127599089
0.7615316826390577,0.6145325859598114
-0.9822496682301485,0.05951198563851956
0.13190001954655806,0.40280993325187786
0.6391532184216149,0.13263502012122286
0.908336948059322,0.24508594381846482
0.6999210547948225,0.10710249256107562
0.9050594477323943,0.48748912604898964
-0.76868162415754,0.43376488425042126
0.07560838264956304,0.03679629488959424
-0.6891290412466746,0.015910065876933555
0.35142643589224787,0.3700692521491258
-0.3948437097709796,0.6379090299460761
-0.5713210812929446,0.27580073138393446
0.07692437839354604,0.40511804354351966
-0.031126787914577125,0.6293647536018029
0.4472040028625053,0.28742526234926447
-0.30501543761296546,0.1883660880283864
-0.8572480016111246,0.9467773948721333
0.17833578629145808,0.684169835958292
-0.21996755558842507,0.2006832385323164
-0.5392801851655635,0.551169629376202
0.6456975959314224,0.31508681247101566
0.8346673042243575,0.7842194895807219
0.322185024298721,0.7862735025895464
-0.24671531018002302,0.4181275771012901
0.4004280062920478,0.5614289513725874
-0.21415400831630338,0.7746074889916257
0.5004774964733634,0.8895234064311769
0.46696773706896955,0.5227990005251252
-0.1911744783602658,0.23806662347614294
0.7841188547477471,0.45590535249816466
-0.3251291443538469,0.35408058084405947
-0.9034137119687924,0.9850489549699021
-0.4512771542045346,0.0023269240631675903
-0.9025727018991188,0.9844049138194884
-0.8084020710519269,0.19785112171143426
0.17475726452956697,0.2643518960151061
-0.4286789254320593,0.35355849096858905
-0.9625046282510128,0.015107667137632896
0.22933790264735388,0.8535112100125887
0.36780227298179846,0.037356625264947874
0.8773729287733318,0.833634959786504
0.08423824829990201,0.9593381036422428
0.9560966723234965,0.3514175699527975
0.6721096473263264,0.667458311529739
0.8125997419778253,0.34646304541488315
-0.7294443826239811,0.8286213990638458
0.3472783752777835,0.45364041741917915
-0.5790802105527084,0.17724311576329266
0.07033943246167307,0.523084399333152
0.5818988695019229,0.3061163188327831
-0.5999435365821624,0.7065444303716528
-0.7713162327908314,0.006918965600608451
0.6052389127050459,0.012449901054685242
-0.3660735856677775,0.10138232854768192
0.284615843514167,0.3815105726528
-0.7554551021832021,0.11079110752473675
-0.4188169426003401,0.25126748040208624
-0.47880861902295724,0.8479342000944188
-0.8082569234505081,0.3906031056451571
0.5509436896286186,0.16442411021188885
0.6572374693898366,0.7242765992794329
0.47460587039355673,0.3662583727377905
0.8456744462069574,0.23738214111324174
0.7105045536215044,0.7585996323494979
-0.7564842425904994,0.5253428657822197
0.07718926067588328,0.707867014383802
0.5335323318896263,0.297700927273428
-0.7251467704041739,0.20263201539375453
-0.7473222064198872,0.9003459182933293
-0.6739033114642423,0.22606321585633404
-0.4172030714691086,0.9375557023466711
0.4727892602540098,0.10677547040447977
-0.021753767369719235,0.7542984870895469
0.8043100020781739,0.04639450830075098
0.5907648602263951,0.7877130134925836
-0.3222591260512164,0.43213616322306636
-0.6753588125034988,0.44647977497394387
-0.39248565506408384,0.227470334923091
-0.2866117128692336,0.9748904159504521
0.4057071771398493,0.373814095780324
-0.2704261359010507,0.7817232753112703
-0.6642428178940751,0.6060620514082942
0.5336011668637868,0.486088800292381
-0.6342166627047694,0.35052742176808394
0.7488920168257585,0.6126224634220934
-0.22359371622748836,0.42171153535359907
0.6782966617430466,0.19029552867211796
-0.6385718434835046,0.06661922280090227
-0.7524090549086278,0.4494444713690391
-0.8742649522976433,0.39582380234744385
0.8922941442629302,0.6729572450107975
0.18148884803407683,0.7142969999163583
0.8057802266016219,0.027586660039539357
0.8700634467806942,0.23191564144222032
0.191578052573538,0.06742253898163542
-0.8576295788475323,0.21541934905791638
0.6015217543608247,0.2000597406300566
0.10747578458329565,0.5501523886579845
0.013215436579230744,0.7932537673627448
-0.9884766422102147,0.4441654849505414
0.5685102625879035,0.8692685798959779
-0.9645333819012405,0.8550011540399755
-0.2482313515557093,0.7225891851238471
0.14509801782468568,0.7722200562798831
-0.1340795727548154,0.21331606780718737
0.2598139472606742,0.30418118029282637
-0.35636298252533916,0.5828944979772128
-0.4558594191556071,0.49913544322909165
0.03833313331218391,0.4703921949524238
0.0306288209208041,0.24000891681639724
-0.40245538859838703,0.02279988956184642
-0.18135602653227556,0.07499699442313079
0.8213305140692375,0.07372718231416775
0.7813068905233478,0.9085287149553551
0.9834412327609159,0.8196895068640555
-0.5611022345048544,0.5044000609199727
-0.921181522477283,0.6160526979792579
-0.19630279726134447,0.6719515467313096
0.5894718745707257,0.7229560919290147
0.2355312256039659,0.03188495772523381
-0.9496784197705785,0.8518276447202657
0.19482952577721302,0.09060101587612501
0.7943087977808558,0.8290185461610768
0.5660785399005788,0.7086723302950243
-0.8891151814091136,0.2977770446298684
-0.24628432168830927,0.4575866366900937
0.9503388271269699,0.6208359288653236
-0.0998833790851934,0.6663327795149996
0.6602734615818999,0.8737443260773516
-0.6825080117263413,0.13880271991180804
0.33611953458355837,0.16811247298741083
0.20818577825193985,0.12314270530257188
-0.7114350255122537,0.1884729734501116
-0.6424037015059694,0.1875693735429138
-0.7557054071215481,0.6762116981561916
0.397034339770586,0.8987412361343208
0.17884525671796125,0.7044998266684803
-0.2011955707090063,0.1881568306033431
-0.6697710851041516,0.9483170894134121
-0.5994861219817702,0.34585582667500314
-0.14908237270407065,0.35542001081679453
-0.1431227183078636,0.6517420795590192
0.15769838561834226,0.3365068873426058
-0.17615059320451687,0.5109574059026142
-0.1269262365115349,0.9601078924821916
-0.07890576410710604,0.8095737896563701
-0.5906143712038743,0.3974282830298205
-0.38702542758213343,0.6467719597753567
0.8710723224129311,0.19640849048636955
-0.8224147630246008,0.46252372742326686
-0.2258703934544799,0.9300047964682564
0.10954511130583433,0.4024845502918526
-0.8538966600804738,0.7487421460444617
-0.08286408658501498,0.20287738520170673
0.5915600125139868,0.43433978184257616
0.16503834967578324,0.8379572371356795
-0.9541707995412929,0.34065101396973174
-0.7042339602432945,0.9276649753289571
0.6391460958789892,0.8519365861863818
0.08392286516395342,0.6219663156391037
-0.16228640235793268,0.5959473544970451
-0.20991152549391523,0.12029827415554994
-0.010065771820353842,0.9011775560365021
-0.3875319441071252,0.3254765090439633
-0.959582660449229,0.8078863366513995
0.24224645070848494,0.5177021515970548
-0.8593205959886125,0.5441152075620693
-0.06398818919215232,0.015738248957201995
-0.16337459993062464,0.5584114908440616
0.018218019194339963,0.5663542344857357
-0.08777679105539704,0.4765713883044205
0.48151968326455585,0.3603874902768087
-0.08194347923099254,0.12867270455561408
-0.49798986470307405,0.35940999708326127
-0.3779594037283742,0.9137351359470403
-0.10801893648708494,0.09351996120366701
-0.61361054847534,0.8495727862381709
0.7943183611497537,0.9117810548668843
0.7741966347545945,0.502091667229551
-0.039468603867043095,0.940144106937948
0.9604031132493558,0.10506441170937919
0.3225120579783207,0.6106430647548553
-0.19231421974138985,0.7279823788080134
0.5406116525889586,0.490338388726292
-0.2663233741625455,0.6225650873660095
-0.5876322111921137,0.15770036482409377
0.3660710589520586,0.48127389633632234
-0.8119654744210372,0.8120878070556697
0.5647911687435359,0.6148286518551838
0.041402125356690744,0.19671173473178594
-0.18368921589567355,0.06717373766609092
0.9352135831629316,0.05258893870315817
0.7734464252502693,0.31878876683531554
-0.5520518174081648,0.4828477563406952
0.43179824893932595,0.8332825949408765
0.9293779772376858,0.7308018148556588
0.32621539808768296,0.8360954619371924
-0.2886653796180654,0.3183786145028864
-0.592903914976707,0.19358009571295498
0.3589345922554472,0.40535021874974086
-0.2981701931145866,0.23536663656810974
0.04795298268221915,0.2877134747607931
-0.35966690101218135,0.643579658849775
-0.618207439017237,0.7808377847453505
-0.2997522883157253,0.9500037116393069
-0.8462386033329523,0.1122169921245103
0.7519984860970936,0.5412316468647711
0.4498616236989177,0.4274244580114056
0.2285453576881431,0.7563575979002445
-0.3907946637644788,0.9676693095393533
-0.8656608054934165,0.5824643414612172
0.7023375557329845,0.571225796008844
-0.7203187078824487,0.3451526323765475
0.07180351732502599,0.5011231234520716
0.13052973822632863,0.47651368587620235
-0.3945269422143167,0.6619089462031387
-0.23246291448211087,0.9701340536854909
0.5960798057307415,0.3829890156009681
0.5793087049912529,0.14204025169335088
0.7401061539092111,0.9165135226027445
0.13676912396427654,0.001141216780525145
0.2540600380528577,0.4367545599816798
0.90110157330064,0.7508115476114575
-0.7002985524938152,0.9872984540779283
0.9965991759584323,0.42539390610976857
0.6383550246358285,0.5244175484262031
0.8984599577289472,0.46735928511480795
-0.8959935688026772,0.48418640601885254
-0.5575863203878557,0.7725795952995118
0.7676219358781915,0.040802686216622974
-0.12469859298482278,0.13117058995465802
0.6153109453781154,0.5764393978601815
-0.7862878952073307,0.5845025191847342
0.4243348884126217,0.911979372778972
-0.4660191200191943,0.6334516174230974
-0.9944493077605927,0.6512801873590375
-0.7146451247500567,0.8144572976805194
-0.21845579014331107,0.6945482511033093
-0.18229746524211188,0.9585082809728639
0.7270592070933075,0.6957850842952111
-0.9533404807964079,0.9084191589120646
0.39715354522217017,0.9538529599113876
0.8648107507514231,0.5308302037024006
-0.24952570650781247,0.8664424098000032
0.6761729186006746,0.9926080109600941
-0.10543861149998723,0.8226779342121208
0.6168346420835396,0.2628727479886822
-0.747660006068126,0.4558593221460482
-0.7857406285184436,0.6620760072182548
-0.6681253489421903,0.30301339681739037
-0.9341500515902541,0.06402630882250415
-0.938072948821751,0.11758631476008186
0.6741671767999731,0.5831863212782269
0.7500328531408893,0.6244380817841588
-0.8916238212664831,0.6599567484432906
0.2665732453977625,0.15728980000913828
0.6098385311352599,0.39276335170953425
-0.8588529404570617,0.5531540133823294
-0.34772404170427706,0.27254007519697665
-0.4188507946150668,0.248760071097488
-0.3447532946192049,0.2716145933036783
0.49585057245436115,0.3507189800314179
0.7341875250017678,0.10038007824959927
0.94068619146833,0.9833248321294347
0.847518856579565,0.425177769089236
-0.875109863263033,0.37139462742676443
-0.1791752026822273,0.2820656657651488
-0.25687769125878535,0.5989120563775442
0.11984070847024841,0.24210276867934521
0.20361927962305493,0.5979809293982664
0.4517303677806874,0.630431632351203
-0.18661366298217708,0.7425970417746673
0.40702982212738315,0.9870582638116211
-0.3308075070874261,0.46414370012630446
-0.7041949104567418,0.4681668782696098
0.7956974297326009,0.08001701290220897
0.9004492908087414,0.9062686834101396
0.45714149530969017,0.9452701678963406
0.8320834387000693,0.32181540008541565
0.9707315244052059,0.5822528651431846
0.06760653718703336,0.0336276044639644
0.36191656084694057,0.6832289745628427
-0.1957161472123412,0.5047545079336561
-0.48675554184298075,0.997635978377716
-0.2879501317338553,0.7849963739245447
0.2668456258049201,0.38525903710495746
-0.5746083574051162,0.784819569652041
-0.892895826498503,0.4943268714141855
0.9367910221695028,0.2350001155299105
0.29389779298072427,0.12609558317481906
-0.8801497288034101,0.32800799601947983
0.024980377045249247,0.2607279321496906
0.42265560236483957,0.3729735772012074
-0.7122428174834716,0.86182782702382
-0.6892911407156426,0.14388223320797733
0.5040490317743838,0.6220662753037833
-0.5861197882293496,0.2620654964881336
-0.25474550193752377,0.02625813632145324
-0.8899316509720194,0.45573437147850193
0.0031196227953875777,0.4361850528369937
0.8136789566394902,0.472106141309551
0.9792398023846085,0.6275424690399912
0.5170234967160496,0.24512434790934357
-0.5714544236467667,0.34736710248702074
-0.17014029195058922,0.4549888239992642
0.23363751306820935,0.9228336239916319
0.40885200443856506,0.01694771878761947
-0.17065578876970844,0.3858917973984711
-0.3419038514836157,0.9207647453596471
0.02626309921927472,0.565217831019634
0.7151774830992677,0.34498611906342624
0.3126303939385675,0.1825402149237898
-0.8767763085261002,0.7357465867175156
-0.7870788343138475,0.6944182968132999
-0.9842123495475246,0.883753759679236
0.7229439344499322,0.24529886735077233
-0.24804324964775448,0.8721982913127232
0.08518837826461367,0.3240682887710644
0.24967116060995087,0.9776500187097454
-0.12451336485598197,0.4672323257277857
0.6892773510300059,0.975658648781181
-0.7340602383657591,0.5311390303111148
0.3366457785039585,0.8627010997128004
-0.03341522111562023,0.09540891149308917
0.856927119912112,0.8589231077705658
-0.6773372847739598,0.8156937896304756
0.5676802101812044,0.3384653617789367
-0.9009745311120205,0.014183738684113378
-0.2444066887135503,0.5503019689316548
-0.628639540348847,0.3737879112442539
-0.02032762010010747,0.3518623847186194
-0.41580364534388736,0.7860409245916775
-0.9926027299352833,0.9117945214535897
-0.7249674969548932,0.5861182253920088
-0.4365695744224063,0.5265114396262205
-0.6587184230954197,0.9682255517559133
0.9127217559771958,0.8699874609401406
0.19289167109378047,0.09438942502021763
0.5630028639605353,0.5522932874610899
-0.9740873570688351,0.982061668080839
0.5977903784141876,0.7126334493623127
0.5767572126631004,0.49495797634149474
0.7137256578085502,0.30641791943710683
-0.5646185983852883,0.4446348032387465
0.8765497536756883,0.22712830545385088
-0.34660730852045285,0.001137437902950178
-0.3765507348388788,0.2588104714027275
-0.6640076304913998,0.9934775740885026
0.526365667248067,0.6414079239494396
0.2618517245382499,0.9078478829619833
-0.5141316975227053,0.6889988777489795
-0.6504173586957043,0.16713569256417893
-0.21121052576928,0.9617148771343134
0.009928294877118882,0.2950823499342441
0.9281546569180776,0.31756914333867303
0.7221953693118675,0.0012122553408989711
0.19060779766301206,0.01750449169471413
-0.8613684623381603,0.8616458056031301
0.19218838621265544,0.26598946439053706
0.5936634267658054,0.707086387153496
-0.06570152867928836,0.7419329922970451
-0.6046911329348028,0.3940935554844962
0.11719499626940344,0.3687461786927113
0.686720911846846,0.8655471503827591
-0.039111653091262966,0.6927959837471971
0.6131492260225295,0.7837605362207584
-0.7037607225498348,0.9008837097939116
0.1851421225698442,0.497016523038194
0.9811031602414777,0.23189306769260898
0.9087530120866725,0.130286433060679
-0.25807890226066665,0.08349992063092404
-0.6390405210747641,0.4611559183275752
-0.3744297259839655,0.6021572786826291
-0.8155687208032703,0.6414452994402912
0.559286043805957,0.5098273297327381
-0.31167526281718017,0.05940011176974991
0.15062159229137118,0.5542342203895633
-0.5744696397713971,0.9834189099758394
0.6819575186824613,0.34682940956483543
-0.596798047850357,0.8526048374779839
-0.9892742996362518,0.8547814927931896
-0.10268654848201497,0.7749140330615056
-0.7436714431719034,0.2062532433392219
0.011886405150490331,0.9899062373641537
0.38626276450732533,0.40994963126473727
0.9960268559538497,0.14953344276846214
0.6567589154771363,0.13179496237327915
-0.5693770442545754,0.3355258471560454
-0.6545913821141449,0.13877854390641742
0.3539905090138209,0.6389880101001273
-0.40164204491462074,0.5941062676788305
0.4440951558690682,0.4584828355121059
-0.7502755375252821,0.4576912983154118
-0.2674167484944603,0.9020278457561102
-0.6604319755141841,0.4365538957467865
0.415539470832089,0.05909818828341229
0.8691751608168541,0.9478213275383427
-0.8720020892010347,0.05220860821186146
0.6543041632536548,0.9486424353984783
-0.37011337150070545,0.8470427851892397
0.2324164621933682,0.2273566803489141
0.5312442243598154,0.6330133408973379
-0.0049696195027573165,0.3627575079028982
0.23955057695728565,0.7081761147186864
0.09586362214265987,0.32241084726883007
0.15127452644494732,0.8993098363275377
-0.15132977436477857,0.9191938986216643
0.5936952648086247,0.006854727549289841
0.15260209370446542,0.9940171903910143
0.20738130323280046,0.9112684167019335
